Date,Origin,Dest,Depart,Arrive,Hobbs,Flight Time,Flight Distance,Fuel,Fuel/hr,Fuel/nm,Altitude,Speed
"Sun, Feb 21, 2016",,,13:48,14:50,0.03 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Feb 21, 2016",KCQX,KBED,10:38,11:39,0.96 hrs,0.81 hrs,122.81 nm,16.31 gal,16.97 gal/hr,0.13 gal/nm,4513 msl,143 kts
"Sun, Feb 21, 2016",KBED,KCQX,08:32,09:09,0.59 hrs,0.48 hrs,91.80 nm,9.70 gal,16.49 gal/hr,0.11 gal/nm,5702 msl,175 kts
"Sun, Feb 21, 2016",KBED,KBED,08:22,08:31,0.15 hrs,0.00 hrs,0.00 nm,0.47 gal,3.18 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Feb 21, 2016",,,07:47,07:47,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Feb 21, 2016",,,07:45,07:46,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Feb 21, 2016",,,07:44,07:44,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Feb 18, 2016",KASH,KBED,08:38,09:06,0.45 hrs,0.23 hrs,32.71 nm,4.47 gal,10.05 gal/hr,0.14 gal/nm,2518 msl,137 kts
"Thu, Feb 18, 2016",KASH,KASH,08:32,09:32,0.03 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Feb 17, 2016",KASH,KASH,17:43,12:02,0.58 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Feb 17, 2016",,,12:13,12:13,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Feb 17, 2016",KASH,KASH,11:56,12:03,0.12 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Feb 17, 2016",KASH,KASH,10:09,10:35,0.45 hrs,0.00 hrs,0.00 nm,1.89 gal,4.24 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Feb 17, 2016",,,08:37,08:37,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Feb 16, 2016",,,14:52,14:52,0 hrs,0.00 hrs,0.00 nm,0.02 gal,6.68 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Feb 15, 2016",KASH,KASH,14:09,14:11,0.04 hrs,0.00 hrs,0.00 nm,0.07 gal,1.99 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Feb 11, 2016",KASH,KASH,14:26,14:34,0.13 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Feb 11, 2016",KASH,KASH,14:07,14:10,0.05 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Feb 11, 2016",KASH,KASH,11:43,12:59,0.26 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Feb 5, 2016",,,08:22,08:22,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Feb 5, 2016",,,08:03,08:04,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Feb 5, 2016",,,08:02,08:02,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Feb 5, 2016",,,07:58,07:59,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Feb 5, 2016",,,07:54,07:55,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Feb 5, 2016",KASH,KASH,07:48,07:49,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Feb 4, 2016",,,09:26,09:26,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Feb 3, 2016",KASH,KASH,13:31,13:54,0.39 hrs,0.00 hrs,0.00 nm,1.73 gal,4.46 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Feb 2, 2016",KTEB,KASH,13:23,14:35,1.14 hrs,1.01 hrs,166.88 nm,19.59 gal,17.16 gal/hr,0.12 gal/nm,5517 msl,159 kts
"Tue, Feb 2, 2016",KBED,KTEB,07:12,08:24,1.15 hrs,0.98 hrs,162.46 nm,19.36 gal,16.84 gal/hr,0.12 gal/nm,6535 msl,159 kts
"Mon, Feb 1, 2016",KFRG,KBED,14:14,15:14,0.97 hrs,0.75 hrs,146.21 nm,15.20 gal,15.76 gal/hr,0.10 gal/nm,5516 msl,187 kts
"Mon, Feb 1, 2016",KBED,KFRG,07:17,08:34,1.26 hrs,1.03 hrs,143.58 nm,20.34 gal,16.21 gal/hr,0.14 gal/nm,6563 msl,134 kts
"Sat, Jan 30, 2016",KPWM,KBED,21:17,22:23,1.06 hrs,0.68 hrs,84.89 nm,13.95 gal,13.12 gal/hr,0.16 gal/nm,4081 msl,120 kts
"Sat, Jan 30, 2016",,,18:57,18:58,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sat, Jan 30, 2016",KBED,KPWM,17:58,18:56,0.92 hrs,0.58 hrs,105.74 nm,12.24 gal,13.38 gal/hr,0.12 gal/nm,5019 msl,176 kts
"Sat, Jan 30, 2016",,,16:43,17:45,0.04 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Jan 28, 2016",KBED,KBED,11:01,11:41,0.63 hrs,0.41 hrs,45.81 nm,6.59 gal,10.46 gal/hr,0.14 gal/nm,1232 msl,104 kts
"Wed, Jan 27, 2016",KPWM,KBED,13:44,14:28,0.69 hrs,0.54 hrs,84.36 nm,10.92 gal,15.86 gal/hr,0.13 gal/nm,5218 msl,149 kts
"Wed, Jan 27, 2016",KBED,KPWM,10:51,11:40,0.76 hrs,0.59 hrs,96.94 nm,11.68 gal,15.33 gal/hr,0.12 gal/nm,5511 msl,150 kts
"Fri, Jan 22, 2016",KBED,KBED,10:44,11:30,0.74 hrs,0.50 hrs,58.48 nm,7.61 gal,10.35 gal/hr,0.13 gal/nm,5762 msl,110 kts
"Wed, Jan 20, 2016",KBED,KBED,12:55,13:03,0.12 hrs,0.00 hrs,0.00 nm,0.36 gal,3.14 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Jan 20, 2016",CYKZ,KBED,10:08,12:53,2.63 hrs,2.02 hrs,382.41 nm,31.34 gal,11.94 gal/hr,0.08 gal/nm,11010 msl,182 kts
"Wed, Jan 20, 2016",,,08:58,08:58,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Jan 18, 2016",KPVD,CYKZ,08:41,12:07,3.25 hrs,2.93 hrs,403.32 nm,54.13 gal,16.65 gal/hr,0.13 gal/nm,14023 msl,130 kts
"Mon, Jan 18, 2016",,,07:51,07:52,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Jan 17, 2016",KPSM,KPVD,16:03,16:56,0.82 hrs,0.57 hrs,94.47 nm,11.04 gal,13.49 gal/hr,0.12 gal/nm,8010 msl,153 kts
"Sun, Jan 17, 2016",,,15:58,15:59,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Jan 17, 2016",KPVD,KPSM,13:56,14:48,0.84 hrs,0.56 hrs,91.15 nm,10.49 gal,12.51 gal/hr,0.12 gal/nm,7577 msl,156 kts
"Sun, Jan 17, 2016",,,13:49,13:49,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Jan 17, 2016",KBED,KPVD,09:52,10:43,0.82 hrs,0.48 hrs,70.61 nm,9.85 gal,12.01 gal/hr,0.14 gal/nm,2533 msl,142 kts
"Sun, Jan 17, 2016",,,09:44,09:45,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Jan 15, 2016",KBED,KBED,19:49,20:49,0.45 hrs,0.23 hrs,24.77 nm,4.05 gal,8.97 gal/hr,0.16 gal/nm,1158 msl,102 kts
"Fri, Jan 15, 2016",KLEB,KBED,15:54,16:57,1.02 hrs,0.58 hrs,91.48 nm,13.07 gal,12.88 gal/hr,0.14 gal/nm,9008 msl,151 kts
"Fri, Jan 15, 2016",KNHZ,KLEB,13:22,14:37,1.18 hrs,0.95 hrs,129.84 nm,20.45 gal,17.28 gal/hr,0.16 gal/nm,8018 msl,129 kts
"Fri, Jan 15, 2016",KBED,KNHZ,11:03,12:07,1.02 hrs,0.64 hrs,114.49 nm,15.04 gal,14.70 gal/hr,0.13 gal/nm,9010 msl,168 kts
"Fri, Jan 15, 2016",,,09:38,10:40,0.03 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Jan 14, 2016",KEWB,KBED,14:49,15:21,0.51 hrs,0.34 hrs,51.06 nm,7.13 gal,13.93 gal/hr,0.14 gal/nm,3519 msl,146 kts
"Thu, Jan 14, 2016",KBED,KEWB,13:31,14:02,0.48 hrs,0.34 hrs,54.63 nm,6.57 gal,13.69 gal/hr,0.12 gal/nm,2837 msl,153 kts
"Thu, Jan 14, 2016",KBED,KBED,10:26,12:18,1.8 hrs,1.21 hrs,176.37 nm,22.84 gal,12.70 gal/hr,0.13 gal/nm,5015 msl,139 kts
"Thu, Jan 14, 2016",,,10:02,10:06,0.07 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Jan 14, 2016",,,09:49,09:50,0.03 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Jan 13, 2016",KBDR,KBED,14:31,15:33,1 hrs,0.70 hrs,119.05 nm,13.34 gal,13.38 gal/hr,0.11 gal/nm,7515 msl,162 kts
"Wed, Jan 13, 2016",KBED,KBDR,08:53,10:12,1.27 hrs,0.80 hrs,116.31 nm,16.04 gal,12.68 gal/hr,0.14 gal/nm,6036 msl,138 kts
"Wed, Jan 13, 2016",,,08:20,08:22,0.04 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Jan 11, 2016",,,15:03,15:03,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Jan 11, 2016",,,15:02,16:02,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Jan 7, 2016",KACK,KBED,11:17,12:22,1.03 hrs,0.80 hrs,131.78 nm,16.14 gal,15.67 gal/hr,0.12 gal/nm,6019 msl,157 kts
"Thu, Jan 7, 2016",KBED,KACK,08:12,10:13,0.96 hrs,0.65 hrs,109.08 nm,12.67 gal,13.20 gal/hr,0.12 gal/nm,7018 msl,160 kts
"Thu, Jan 7, 2016",,,07:59,07:59,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.04 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sat, Dec 26, 2015",,,14:29,14:29,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sat, Dec 26, 2015",KPWM,KBED,13:38,14:26,0.74 hrs,0.60 hrs,101.74 nm,12.26 gal,16.53 gal/hr,0.12 gal/nm,4936 msl,156 kts
"Sat, Dec 26, 2015",KBED,KPWM,10:39,11:24,0.71 hrs,0.55 hrs,91.72 nm,11.52 gal,16.30 gal/hr,0.13 gal/nm,3977 msl,153 kts
"Fri, Dec 25, 2015",KTEB,KBED,14:46,16:01,1.19 hrs,0.95 hrs,180.12 nm,19.18 gal,16.14 gal/hr,0.11 gal/nm,7020 msl,181 kts
"Thu, Dec 24, 2015",KBED,KTEB,10:50,12:32,1.61 hrs,1.40 hrs,172.63 nm,29.00 gal,17.98 gal/hr,0.17 gal/nm,6146 msl,117 kts
"Fri, Dec 18, 2015",,,20:26,20:26,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Dec 18, 2015",KTEB,KBED,18:45,20:21,1.53 hrs,1.03 hrs,185.92 nm,20.82 gal,13.65 gal/hr,0.11 gal/nm,9016 msl,172 kts
"Fri, Dec 18, 2015",KBED,KTEB,09:10,10:54,1.65 hrs,1.46 hrs,222.90 nm,28.07 gal,16.99 gal/hr,0.13 gal/nm,6030 msl,145 kts
"Tue, Dec 15, 2015",KIAD,KBED,13:57,16:37,2.52 hrs,2.21 hrs,406.25 nm,33.79 gal,13.40 gal/hr,0.08 gal/nm,17044 msl,176 kts
"Tue, Dec 15, 2015",KIAD,KIAD,13:28,13:53,0.4 hrs,0.00 hrs,0.00 nm,1.33 gal,3.33 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Dec 15, 2015",KBED,KIAD,07:17,10:08,2.71 hrs,2.47 hrs,398.01 nm,51.99 gal,19.16 gal/hr,0.13 gal/nm,6096 msl,154 kts
"Sun, Dec 13, 2015",KPSM,KBED,17:00,17:36,0.58 hrs,0.30 hrs,43.91 nm,5.90 gal,10.23 gal/hr,0.13 gal/nm,3017 msl,142 kts
"Sun, Dec 13, 2015",,,16:52,16:53,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Dec 13, 2015",KBDL,KPSM,12:36,13:37,0.98 hrs,0.73 hrs,119.41 nm,12.23 gal,12.48 gal/hr,0.10 gal/nm,7020 msl,158 kts
"Sun, Dec 13, 2015",,,12:28,12:29,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Dec 13, 2015",KPVD,KBDL,10:31,11:21,0.76 hrs,0.52 hrs,76.80 nm,9.16 gal,12.08 gal/hr,0.12 gal/nm,4100 msl,133 kts
"Sun, Dec 13, 2015",,,10:25,10:26,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sat, Dec 12, 2015",KBDL,KPVD,16:40,17:23,0.7 hrs,0.43 hrs,69.18 nm,7.00 gal,10.01 gal/hr,0.10 gal/nm,5008 msl,158 kts
"Sat, Dec 12, 2015",,,16:31,16:32,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sat, Dec 12, 2015",KPSM,KBDL,14:15,15:20,1.02 hrs,0.77 hrs,111.89 nm,13.30 gal,13.00 gal/hr,0.12 gal/nm,8017 msl,137 kts
"Sat, Dec 12, 2015",KBED,KPSM,12:16,12:54,0.61 hrs,0.32 hrs,48.12 nm,5.92 gal,9.65 gal/hr,0.12 gal/nm,3009 msl,147 kts
"Sat, Dec 12, 2015",,,12:09,12:09,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Dec 11, 2015",,,14:58,15:00,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Dec 11, 2015",KPVD,KBED,14:26,14:54,0.44 hrs,0.28 hrs,49.16 nm,5.64 gal,12.86 gal/hr,0.11 gal/nm,3512 msl,165 kts
"Fri, Dec 11, 2015",KBAK,KPVD,10:45,14:15,3.36 hrs,3.08 hrs,689.13 nm,46.03 gal,13.72 gal/hr,0.07 gal/nm,17010 msl,215 kts
"Fri, Dec 11, 2015",KOKC,KBAK,06:33,09:58,3.19 hrs,3.01 hrs,639.32 nm,46.05 gal,14.45 gal/hr,0.07 gal/nm,17096 msl,200 kts
"Fri, Dec 11, 2015",KOKC,KOKC,06:29,06:33,0.07 hrs,0.00 hrs,0.00 nm,0.16 gal,2.39 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Dec 11, 2015",,,06:28,06:28,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Dec 11, 2015",KOKC,KOKC,06:20,06:23,0.05 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Dec 9, 2015",KCPS,KOKC,15:40,18:44,2.93 hrs,2.67 hrs,408.12 nm,42.47 gal,14.51 gal/hr,0.10 gal/nm,6039 msl,147 kts
"Wed, Dec 9, 2015",,,15:38,15:38,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Dec 9, 2015",KTZR,KCPS,11:17,13:55,2.51 hrs,2.33 hrs,336.59 nm,36.70 gal,14.60 gal/hr,0.11 gal/nm,8013 msl,138 kts
"Wed, Dec 9, 2015",KPVD,KTZR,06:45,10:54,3.96 hrs,3.69 hrs,557.54 nm,44.57 gal,11.25 gal/hr,0.08 gal/nm,6010 msl,144 kts
"Wed, Dec 9, 2015",KBED,KPVD,05:45,06:25,0.63 hrs,0.38 hrs,58.39 nm,7.93 gal,12.52 gal/hr,0.14 gal/nm,4026 msl,146 kts
"Tue, Dec 8, 2015",KBED,KBED,09:51,09:59,0.12 hrs,0.00 hrs,0.00 nm,0.36 gal,2.95 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Dec 8, 2015",,,09:40,09:40,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Dec 6, 2015",KTEB,KBED,12:51,14:11,1.26 hrs,0.97 hrs,184.04 nm,19.79 gal,15.73 gal/hr,0.11 gal/nm,6015 msl,179 kts
"Sat, Dec 5, 2015",KBED,KTEB,10:25,11:31,1.04 hrs,0.87 hrs,159.23 nm,17.51 gal,16.86 gal/hr,0.11 gal/nm,6519 msl,172 kts
"Wed, Dec 2, 2015",KASH,KBED,10:23,10:50,0.42 hrs,0.27 hrs,39.18 nm,5.50 gal,13.15 gal/hr,0.14 gal/nm,4018 msl,137 kts
"Wed, Dec 2, 2015",KBED,KASH,09:39,10:09,0.48 hrs,0.31 hrs,46.98 nm,6.20 gal,12.92 gal/hr,0.13 gal/nm,3013 msl,141 kts
"Mon, Nov 30, 2015",KTEB,KBED,15:14,16:24,1.1 hrs,0.88 hrs,163.63 nm,17.56 gal,15.91 gal/hr,0.11 gal/nm,5537 msl,174 kts
"Mon, Nov 30, 2015",,,15:11,15:11,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Nov 30, 2015",KBED,KTEB,07:22,08:33,1.12 hrs,0.97 hrs,163.06 nm,18.84 gal,16.79 gal/hr,0.12 gal/nm,6516 msl,162 kts
"Sat, Nov 28, 2015",KLEB,KBED,20:48,21:52,1.04 hrs,0.62 hrs,106.00 nm,12.74 gal,12.31 gal/hr,0.12 gal/nm,5013 msl,164 kts
"Sat, Nov 28, 2015",KBED,KLEB,15:00,16:12,1.16 hrs,0.84 hrs,123.92 nm,16.78 gal,14.48 gal/hr,0.14 gal/nm,6023 msl,141 kts
"Sat, Nov 28, 2015",,,14:40,14:42,0.03 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Nov 23, 2015",KASH,KBED,12:10,12:29,0.3 hrs,0.15 hrs,25.44 nm,3.30 gal,11.14 gal/hr,0.13 gal/nm,2532 msl,157 kts
"Mon, Nov 23, 2015",KNHZ,KASH,11:12,12:01,0.77 hrs,0.60 hrs,99.91 nm,11.96 gal,15.57 gal/hr,0.12 gal/nm,6548 msl,159 kts
"Mon, Nov 23, 2015",KBED,KNHZ,10:05,11:00,0.88 hrs,0.70 hrs,108.00 nm,13.86 gal,15.69 gal/hr,0.13 gal/nm,5516 msl,149 kts
"Fri, Nov 20, 2015",KBED,KBED,13:43,15:41,1.89 hrs,1.31 hrs,196.17 nm,24.90 gal,13.16 gal/hr,0.13 gal/nm,5528 msl,144 kts
"Fri, Nov 20, 2015",KBED,KBED,13:13,13:14,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Nov 16, 2015",KTEB,KBED,18:22,19:37,1.2 hrs,0.99 hrs,161.38 nm,19.48 gal,16.21 gal/hr,0.12 gal/nm,5560 msl,158 kts
"Mon, Nov 16, 2015",KBED,KTEB,07:01,08:15,1.21 hrs,1.03 hrs,160.97 nm,19.70 gal,16.35 gal/hr,0.12 gal/nm,6535 msl,152 kts
"Mon, Nov 9, 2015",KTEB,KBED,13:33,14:39,1.04 hrs,0.86 hrs,162.14 nm,17.49 gal,16.76 gal/hr,0.11 gal/nm,5517 msl,180 kts
"Mon, Nov 9, 2015",KTEB,KTEB,13:31,13:32,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Nov 9, 2015",KBED,KTEB,07:16,08:29,1.18 hrs,1.03 hrs,160.80 nm,19.63 gal,16.59 gal/hr,0.12 gal/nm,6520 msl,150 kts
"Sat, Nov 7, 2015",KBED,KBED,17:31,19:15,1.66 hrs,0.97 hrs,118.45 nm,17.24 gal,10.41 gal/hr,0.15 gal/nm,4012 msl,117 kts
"Sat, Nov 7, 2015",KBED,KBED,17:07,17:08,0.03 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sat, Nov 7, 2015",KBED,KBED,16:39,16:44,0.08 hrs,0.00 hrs,0.00 nm,0.00 gal,0.01 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Nov 4, 2015",KBED,KBED,10:57,12:29,1.48 hrs,1.00 hrs,134.04 nm,16.49 gal,11.17 gal/hr,0.12 gal/nm,3902 msl,129 kts
"Wed, Nov 4, 2015",,,10:20,10:21,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Nov 4, 2015",,,09:14,10:17,0.05 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Nov 2, 2015",,,18:08,18:09,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Nov 2, 2015",KTEB,KBED,16:37,17:53,1.23 hrs,0.96 hrs,164.68 nm,19.05 gal,15.49 gal/hr,0.12 gal/nm,5515 msl,166 kts
"Mon, Nov 2, 2015",KBED,KTEB,07:25,08:30,1.26 hrs,1.03 hrs,162.98 nm,1.95 gal,1.54 gal/hr,0.01 gal/nm,6538 msl,153 kts
"Sat, Oct 31, 2015",KBED,KBED,18:50,20:04,1.18 hrs,0.70 hrs,105.26 nm,13.63 gal,11.60 gal/hr,0.13 gal/nm,5540 msl,145 kts
"Sat, Oct 31, 2015",,,18:33,18:34,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sat, Oct 31, 2015",,,18:31,18:31,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Oct 26, 2015",,,16:47,16:48,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Oct 26, 2015",KTEB,KBED,15:32,16:45,1.18 hrs,0.98 hrs,162.76 nm,19.23 gal,16.27 gal/hr,0.12 gal/nm,5521 msl,161 kts
"Mon, Oct 26, 2015",KBED,KTEB,07:17,08:26,1.1 hrs,0.95 hrs,165.56 nm,18.25 gal,16.54 gal/hr,0.11 gal/nm,6549 msl,168 kts
"Thu, Oct 22, 2015",KSFM,KBED,11:30,12:25,0.88 hrs,0.53 hrs,69.69 nm,9.79 gal,11.13 gal/hr,0.14 gal/nm,4060 msl,127 kts
"Thu, Oct 22, 2015",KBED,KSFM,09:10,10:34,1.34 hrs,0.84 hrs,126.73 nm,15.36 gal,11.46 gal/hr,0.12 gal/nm,4009 msl,143 kts
"Wed, Oct 21, 2015",KBED,KBED,14:17,14:22,0.1 hrs,0.00 hrs,0.00 nm,0.29 gal,3.04 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Oct 21, 2015",KHFD,KBED,13:18,14:00,0.67 hrs,0.46 hrs,81.73 nm,9.43 gal,14.10 gal/hr,0.12 gal/nm,5015 msl,170 kts
"Wed, Oct 21, 2015",KBED,KHFD,09:28,10:15,0.76 hrs,0.51 hrs,80.28 nm,10.93 gal,14.41 gal/hr,0.14 gal/nm,6012 msl,150 kts
"Mon, Oct 19, 2015",,,19:14,19:14,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Oct 19, 2015",KTEB,KBED,17:59,19:13,1.18 hrs,0.90 hrs,163.92 nm,17.98 gal,15.28 gal/hr,0.11 gal/nm,5515 msl,174 kts
"Mon, Oct 19, 2015",KBED,KTEB,07:33,11:33,1.24 hrs,0.95 hrs,162.50 nm,3.72 gal,3.01 gal/hr,0.02 gal/nm,6508 msl,164 kts
"Sun, Oct 18, 2015",KBED,KBED,18:40,18:41,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Oct 18, 2015",KROC,KBED,16:24,18:31,2.02 hrs,1.51 hrs,288.74 nm,29.23 gal,14.45 gal/hr,0.10 gal/nm,11015 msl,183 kts
"Sun, Oct 18, 2015",,,16:23,16:23,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.20 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Oct 18, 2015",KROC,KROC,16:08,16:10,0.04 hrs,0.00 hrs,0.00 nm,0.01 gal,0.26 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Oct 16, 2015",KBED,KROC,17:11,19:47,2.49 hrs,2.10 hrs,306.63 nm,37.04 gal,14.86 gal/hr,0.12 gal/nm,10054 msl,140 kts
"Fri, Oct 16, 2015",KBED,KBED,16:49,16:53,0.08 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Oct 16, 2015",,,11:40,11:40,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
